,DATE,TMAX
1,1881-01-02,1.7
366,1882-01-02,
731,1883-01-02,
1096,1884-01-02,2.3
1462,1885-01-02,-5.3
1827,1886-01-02,0.4
2192,1887-01-02,-3.4
2557,1888-01-02,-3.8
2923,1889-01-02,-9.4
3288,1890-01-02,3.1
3653,1891-01-02,1.7
4018,1892-01-02,-12.5
4384,1893-01-02,-13.9
4749,1894-01-02,-14.0
5114,1895-01-02,1.8
5479,1896-01-02,-9.8
5845,1897-01-02,1.5
6210,1898-01-02,-1.4
6575,1899-01-02,-3.1
6940,1900-01-02,0.6
7305,1901-01-02,-9.0
7670,1902-01-02,-8.3
8035,1903-01-02,
8400,1904-01-02,-0.2
8766,1905-01-02,-5.2
9131,1906-01-02,-1.2
9496,1907-01-02,
9861,1908-01-02,-11.0
10227,1909-01-02,-3.4
10592,1910-01-02,-0.6
10957,1911-01-02,-0.4
11322,1912-01-02,2.4
11688,1913-01-02,3.0
12053,1914-01-02,1.3
12418,1915-01-02,-1.7
12783,1916-01-02,-4.8
13149,1917-01-02,-15.2
13514,1918-01-02,-2.5
13879,1919-01-02,-4.9
14244,1920-01-02,1.1
14610,1921-01-02,-7.8
14975,1922-01-02,-4.4
15340,1923-01-02,3.7
15705,1924-01-02,-5.7
16071,1925-01-02,1.4
16436,1926-01-02,-4.2
16801,1927-01-02,-16.2
17166,1928-01-02,-3.6
17532,1929-01-02,-7.1
17897,1930-01-02,1.9
18262,1931-01-02,-7.6
18627,1932-01-02,-5.3
18993,1933-01-02,0.9
19358,1934-01-02,-5.2
19723,1935-01-02,-1.2
20088,1936-01-02,2.7
20454,1937-01-02,3.3
20819,1938-01-02,-8.4
21184,1939-01-02,-4.2
21549,1940-01-02,-9.5
21915,1941-01-02,-16.1
22280,1942-01-02,-18.5
22645,1943-01-02,-4.7
23010,1944-01-02,-2.9
23376,1945-01-02,-2.2
23741,1946-01-02,-3.9
24106,1947-01-02,-5.6
24471,1948-01-02,-8.8
24837,1949-01-02,-0.3
25202,1950-01-02,-11.4
25567,1951-01-02,-8.8
25932,1952-01-02,2.7
26298,1953-01-02,-2.9
26663,1954-01-02,-0.2
27028,1955-01-02,-4.0
27393,1956-01-02,-0.7
27759,1957-01-02,-8.6
28124,1958-01-02,-3.5
28489,1959-01-02,1.4
28854,1960-01-02,0.6
29220,1961-01-02,0.5
29585,1962-01-02,1.9
29950,1963-01-02,-1.6
30315,1964-01-02,1.2
30681,1965-01-02,2.3
31046,1966-01-02,-10.9
31411,1967-01-02,-2.2
31776,1968-01-02,-7.1
32142,1969-01-02,-4.2
32507,1970-01-02,-8.0
32872,1971-01-02,-11.2
33237,1972-01-02,-0.8
33603,1973-01-02,1.9
33968,1974-01-02,-3.0
34333,1975-01-02,2.0
34698,1976-01-02,-1.4
35064,1977-01-02,-4.3
35429,1978-01-02,1.5
35794,1979-01-02,-16.8
36159,1980-01-02,0.4
36525,1981-01-02,1.0
36890,1982-01-02,-10.2
37255,1983-01-02,-7.8
37620,1984-01-02,1.3
37986,1985-01-02,-3.5
38351,1986-01-02,-4.3
38716,1987-01-02,-12.9
39081,1988-01-02,2.8
39447,1989-01-02,-7.4
39812,1990-01-02,-4.1
40177,1991-01-02,-5.3
40542,1992-01-02,2.2
40908,1993-01-02,-0.4
41273,1994-01-02,-0.5
41638,1995-01-02,2.0
42003,1996-01-02,-8.1
42369,1997-01-02,-7.9
42734,1998-01-02,-4.8
43099,1999-01-02,-2.3
43464,2000-01-02,-6.0
43830,2001-01-02,-0.1
44195,2002-01-02,-16.2
44560,2003-01-02,-18.2
44925,2004-01-02,-6.0
45291,2005-01-02,-0.8
45656,2006-01-02,1.9
46021,2007-01-02,4.1
46386,2008-01-02,0.9
46752,2009-01-02,-8.3
47117,2010-01-02,-12.5
47482,2011-01-02,-6.5
47847,2012-01-02,-2.7
48213,2013-01-02,3.3
48578,2014-01-02,
48943,2015-01-02,
49287,2016-01-02,
49653,2017-01-02,
50018,2018-01-02,
50376,2019-01-02,1.6
