,DATE,TMAX
356,1881-12-23,-6.4
721,1882-12-23,
1086,1883-12-23,1.8
1452,1884-12-23,-6.7
1817,1885-12-23,-4.0
2182,1886-12-23,-4.9
2547,1887-12-23,-5.7
2913,1888-12-23,-13.3
3278,1889-12-23,0.1
3643,1890-12-23,-13.1
4008,1891-12-23,0.0
4374,1892-12-23,-20.4
4739,1893-12-23,1.8
5104,1894-12-23,-1.8
5469,1895-12-23,-3.7
5835,1896-12-23,-7.2
6200,1897-12-23,0.4
6565,1898-12-23,-1.7
6930,1899-12-23,-7.2
7295,1900-12-23,3.3
7660,1901-12-23,-4.0
8025,1902-12-23,-2.2
8390,1903-12-23,
8756,1904-12-23,-4.5
9121,1905-12-23,-0.2
9486,1906-12-23,-0.6
9851,1907-12-23,-17.0
10217,1908-12-23,2.4
10582,1909-12-23,-9.0
10947,1910-12-23,1.2
11312,1911-12-23,0.7
11678,1912-12-23,3.0
12043,1913-12-23,-8.0
12408,1914-12-23,-1.3
12773,1915-12-23,-20.6
13139,1916-12-23,-6.3
13504,1917-12-23,-3.4
13869,1918-12-23,-5.0
14234,1919-12-23,-1.5
14600,1920-12-23,1.3
14965,1921-12-23,-0.9
15330,1922-12-23,-5.4
15695,1923-12-23,-7.1
16061,1924-12-23,1.7
16426,1925-12-23,-8.6
16791,1926-12-23,-4.6
17156,1927-12-23,-3.8
17522,1928-12-23,-1.5
17887,1929-12-23,0.3
18252,1930-12-23,-0.3
18617,1931-12-23,-0.5
18983,1932-12-23,1.4
19348,1933-12-23,-0.2
19713,1934-12-23,-0.9
20078,1935-12-23,0.2
20444,1936-12-23,5.5
20809,1937-12-23,-8.1
21174,1938-12-23,-9.3
21539,1939-12-23,-3.3
21905,1940-12-23,-0.7
22270,1941-12-23,0.9
22635,1942-12-23,0.7
23000,1943-12-23,2.0
23366,1944-12-23,-3.3
23731,1945-12-23,0.2
24096,1946-12-23,-2.4
24461,1947-12-23,-7.7
24827,1948-12-23,-4.4
25192,1949-12-23,2.0
25557,1950-12-23,-9.8
25922,1951-12-23,3.1
26288,1952-12-23,0.7
26653,1953-12-23,-8.6
27018,1954-12-23,1.9
27383,1955-12-23,-7.9
27749,1956-12-23,-2.0
28114,1957-12-23,3.4
28479,1958-12-23,-1.6
28844,1959-12-23,-5.3
29210,1960-12-23,2.8
29575,1961-12-23,-6.2
29940,1962-12-23,-3.9
30305,1963-12-23,-5.5
30671,1964-12-23,-3.3
31036,1965-12-23,-2.9
31401,1966-12-23,-12.3
31766,1967-12-23,-17.7
32132,1968-12-23,0.4
32497,1969-12-23,-9.9
32862,1970-12-23,-1.6
33227,1971-12-23,-6.1
33593,1972-12-23,3.0
33958,1973-12-23,1.6
34323,1974-12-23,5.3
34688,1975-12-23,3.5
35054,1976-12-23,-4.1
35419,1977-12-23,-11.3
35784,1978-12-23,-4.5
36149,1979-12-23,3.5
36515,1980-12-23,2.2
36880,1981-12-23,-5.0
37245,1982-12-23,2.8
37610,1983-12-23,3.1
37976,1984-12-23,-4.9
38341,1985-12-23,4.3
38706,1986-12-23,-3.4
39071,1987-12-23,-12.2
39437,1988-12-23,2.5
39802,1989-12-23,1.4
40167,1990-12-23,-1.4
40532,1991-12-23,1.0
40898,1992-12-23,-1.1
41263,1993-12-23,0.8
41628,1994-12-23,0.8
41993,1995-12-23,-17.3
42359,1996-12-23,-11.4
42724,1997-12-23,-1.3
43089,1998-12-23,-4.6
43454,1999-12-23,1.6
43820,2000-12-23,0.7
44185,2001-12-23,-14.0
44550,2002-12-23,-11.1
44915,2003-12-23,-4.7
45281,2004-12-23,-2.1
45646,2005-12-23,-6.6
46011,2006-12-23,4.6
46376,2007-12-23,1.8
46742,2008-12-23,-0.9
47107,2009-12-23,-3.3
47472,2010-12-23,-6.9
47837,2011-12-23,0.3
48203,2012-12-23,-16.2
48568,2013-12-23,5.2
48933,2014-12-23,-1.8
49277,2015-12-23,
49643,2016-12-23,3.1
50008,2017-12-23,
50366,2018-12-23,-3.8
