,DATE,TMAX
35,1881-02-05,-15.0
400,1882-02-05,
765,1883-02-05,
1130,1884-02-05,-1.5
1496,1885-02-05,-2.5
1861,1886-02-05,-12.2
2226,1887-02-05,2.2
2591,1888-02-05,-7.9
2957,1889-02-05,-18.4
3322,1890-02-05,1.6
3687,1891-02-05,0.0
4052,1892-02-05,-0.8
4418,1893-02-05,-18.4
4783,1894-02-05,0.5
5148,1895-02-05,-20.0
5513,1896-02-05,-2.6
5879,1897-02-05,-17.1
6244,1898-02-05,-6.1
6609,1899-02-05,-2.1
6974,1900-02-05,1.2
7339,1901-02-05,-4.1
7704,1902-02-05,-14.8
8069,1903-02-05,
8434,1904-02-05,-7.7
8800,1905-02-05,-7.5
9165,1906-02-05,1.1
9530,1907-02-05,-7.0
9895,1908-02-05,-4.2
10261,1909-02-05,-9.0
10626,1910-02-05,-3.3
10991,1911-02-05,-9.8
11356,1912-02-05,-15.2
11722,1913-02-05,0.4
12087,1914-02-05,2.5
12452,1915-02-05,-9.7
12817,1916-02-05,-0.6
13183,1917-02-05,-17.4
13548,1918-02-05,-0.9
13913,1919-02-05,-3.9
14278,1920-02-05,1.8
14644,1921-02-05,-13.8
15009,1922-02-05,-16.1
15374,1923-02-05,-12.8
15739,1924-02-05,-4.9
16105,1925-02-05,1.1
16470,1926-02-05,-16.3
16835,1927-02-05,0.4
17200,1928-02-05,-9.1
17566,1929-02-05,-24.0
17931,1930-02-05,-8.8
18296,1931-02-05,-15.7
18661,1932-02-05,-11.4
19027,1933-02-05,-1.1
19392,1934-02-05,-0.1
19757,1935-02-05,-1.8
20122,1936-02-05,1.9
20488,1937-02-05,0.3
20853,1938-02-05,1.7
21218,1939-02-05,-5.4
21583,1940-02-05,-11.0
21949,1941-02-05,-13.7
22314,1942-02-05,-12.1
22679,1943-02-05,-4.5
23044,1944-02-05,-1.0
23410,1945-02-05,-5.8
23775,1946-02-05,0.8
24140,1947-02-05,-16.1
24505,1948-02-05,-0.9
24871,1949-02-05,-1.1
25236,1950-02-05,-5.2
25601,1951-02-05,-9.5
25966,1952-02-05,1.4
26332,1953-02-05,-19.9
26697,1954-02-05,-3.0
27062,1955-02-05,1.7
27427,1956-02-05,-24.7
27793,1957-02-05,2.0
28158,1958-02-05,-6.6
28523,1959-02-05,2.9
28888,1960-02-05,-9.0
29254,1961-02-05,0.3
29619,1962-02-05,1.3
29984,1963-02-05,2.3
30349,1964-02-05,1.9
30715,1965-02-05,-11.8
31080,1966-02-05,-18.0
31445,1967-02-05,-7.1
31810,1968-02-05,1.1
32176,1969-02-05,-15.0
32541,1970-02-05,-4.2
32906,1971-02-05,1.3
33271,1972-02-05,-9.3
33637,1973-02-05,0.9
34002,1974-02-05,2.0
34367,1975-02-05,3.4
34732,1976-02-05,-18.7
35098,1977-02-05,-2.2
35463,1978-02-05,-10.4
35828,1979-02-05,-2.5
36193,1980-02-05,-6.1
36559,1981-02-05,2.0
36924,1982-02-05,-2.5
37289,1983-02-05,-8.3
37654,1984-02-05,-2.5
38020,1985-02-05,-13.4
38385,1986-02-05,-10.8
38750,1987-02-05,1.4
39115,1988-02-05,2.2
39481,1989-02-05,3.9
39846,1990-02-05,2.7
40211,1991-02-05,-5.4
40576,1992-02-05,0.3
40942,1993-02-05,2.2
41307,1994-02-05,-13.0
41672,1995-02-05,2.3
42037,1996-02-05,-11.2
42403,1997-02-05,0.6
42768,1998-02-05,-14.6
43133,1999-02-05,0.1
43498,2000-02-05,1.2
43864,2001-02-05,-14.8
44229,2002-02-05,4.8
44594,2003-02-05,-8.7
44959,2004-02-05,3.2
45325,2005-02-05,-4.3
45690,2006-02-05,-15.1
46055,2007-02-05,-7.1
46420,2008-02-05,2.0
46786,2009-02-05,-4.8
47151,2010-02-05,-1.6
47516,2011-02-05,1.0
47881,2012-02-05,-17.0
48247,2013-02-05,-2.5
48612,2014-02-05,
48977,2015-02-05,
49321,2016-02-05,
49687,2017-02-05,
50052,2018-02-05,-5.3
50410,2019-02-05,-0.1
