,DATE,TMAX
66,1881-03-08,-6.7
431,1882-03-08,
796,1883-03-08,
1162,1884-03-08,-3.9
1527,1885-03-08,-1.6
1892,1886-03-08,-4.4
2257,1887-03-08,-2.5
2623,1888-03-08,-11.3
2988,1889-03-08,-4.8
3353,1890-03-08,1.4
3718,1891-03-08,-0.5
4084,1892-03-08,-2.1
4449,1893-03-08,-12.6
4814,1894-03-08,-7.0
5179,1895-03-08,-2.1
5545,1896-03-08,0.9
5910,1897-03-08,-2.1
6275,1898-03-08,-7.2
6640,1899-03-08,-9.2
7005,1900-03-08,-10.3
7370,1901-03-08,-4.9
7735,1902-03-08,-8.8
8100,1903-03-08,
8466,1904-03-08,-4.7
8831,1905-03-08,-4.5
9196,1906-03-08,3.2
9561,1907-03-08,-1.9
9927,1908-03-08,0.7
10292,1909-03-08,-2.0
10657,1910-03-08,-0.1
11022,1911-03-08,-3.8
11388,1912-03-08,2.7
11753,1913-03-08,2.4
12118,1914-03-08,2.4
12483,1915-03-08,-14.3
12849,1916-03-08,-5.4
13214,1917-03-08,-5.9
13579,1918-03-08,-1.0
13944,1919-03-08,2.1
14310,1920-03-08,4.4
14675,1921-03-08,-3.3
15040,1922-03-08,1.9
15405,1923-03-08,-6.6
15771,1924-03-08,-1.7
16136,1925-03-08,-5.6
16501,1926-03-08,1.1
16866,1927-03-08,2.3
17232,1928-03-08,-5.9
17597,1929-03-08,-6.6
17962,1930-03-08,2.8
18327,1931-03-08,-7.9
18693,1932-03-08,-4.6
19058,1933-03-08,-7.0
19423,1934-03-08,2.8
19788,1935-03-08,-2.4
20154,1936-03-08,4.3
20519,1937-03-08,0.8
20884,1938-03-08,0.0
21249,1939-03-08,2.1
21615,1940-03-08,-1.9
21980,1941-03-08,1.2
22345,1942-03-08,-4.6
22710,1943-03-08,3.7
23076,1944-03-08,1.3
23441,1945-03-08,-8.6
23806,1946-03-08,1.9
24171,1947-03-08,-8.1
24537,1948-03-08,1.2
24902,1949-03-08,-0.3
25267,1950-03-08,-1.7
25632,1951-03-08,-2.6
25998,1952-03-08,0.0
26363,1953-03-08,0.4
26728,1954-03-08,-0.8
27093,1955-03-08,-4.4
27459,1956-03-08,-5.8
27824,1957-03-08,-3.8
28189,1958-03-08,-9.5
28554,1959-03-08,1.5
28920,1960-03-08,-3.1
29285,1961-03-08,1.7
29650,1962-03-08,-4.7
30015,1963-03-08,0.7
30381,1964-03-08,2.0
30746,1965-03-08,-1.4
31111,1966-03-08,1.6
31476,1967-03-08,3.0
31842,1968-03-08,0.6
32207,1969-03-08,-4.5
32572,1970-03-08,4.0
32937,1971-03-08,-1.4
33303,1972-03-08,0.8
33668,1973-03-08,-0.7
34033,1974-03-08,-1.1
34398,1975-03-08,3.0
34764,1976-03-08,-1.5
35129,1977-03-08,1.1
35494,1978-03-08,0.2
35859,1979-03-08,4.2
36225,1980-03-08,2.0
36590,1981-03-08,-5.9
36955,1982-03-08,1.3
37320,1983-03-08,-4.5
37686,1984-03-08,1.6
38051,1985-03-08,-3.2
38416,1986-03-08,2.4
38781,1987-03-08,1.5
39147,1988-03-08,-1.1
39512,1989-03-08,3.3
39877,1990-03-08,0.4
40242,1991-03-08,3.0
40608,1992-03-08,4.2
40973,1993-03-08,0.3
41338,1994-03-08,2.4
41703,1995-03-08,4.4
42069,1996-03-08,-1.8
42434,1997-03-08,6.5
42799,1998-03-08,-3.3
43164,1999-03-08,-0.7
43530,2000-03-08,0.5
43895,2001-03-08,-3.1
44260,2002-03-08,-2.7
44625,2003-03-08,4.4
44991,2004-03-08,1.4
45356,2005-03-08,-4.0
45721,2006-03-08,-7.2
46086,2007-03-08,6.1
46452,2008-03-08,1.5
46817,2009-03-08,2.6
47182,2010-03-08,-3.8
47547,2011-03-08,1.5
47913,2012-03-08,-1.0
48278,2013-03-08,-2.4
48643,2014-03-08,
49008,2015-03-08,
49353,2016-03-08,
49718,2017-03-08,
50083,2018-03-08,
50441,2019-03-08,7.5
