,DATE,TMAX
323,1881-11-20,-1.3
688,1882-11-20,
1053,1883-11-20,3.3
1419,1884-11-20,-6.1
1784,1885-11-20,-5.8
2149,1886-11-20,4.3
2514,1887-11-20,0.2
2880,1888-11-20,5.1
3245,1889-11-20,5.5
3610,1890-11-20,-9.3
3975,1891-11-20,-9.6
4341,1892-11-20,-2.5
4706,1893-11-20,1.7
5071,1894-11-20,1.6
5436,1895-11-20,1.3
5802,1896-11-20,-1.1
6167,1897-11-20,3.8
6532,1898-11-20,5.7
6897,1899-11-20,4.8
7262,1900-11-20,-2.2
7627,1901-11-20,0.2
7992,1902-11-20,0.7
8357,1903-11-20,
8723,1904-11-20,4.7
9088,1905-11-20,0.9
9453,1906-11-20,5.8
9818,1907-11-20,-5.1
10184,1908-11-20,0.9
10549,1909-11-20,-4.3
10914,1910-11-20,3.4
11279,1911-11-20,6.7
11645,1912-11-20,0.9
12010,1913-11-20,5.6
12375,1914-11-20,-1.2
12740,1915-11-20,0.5
13106,1916-11-20,-3.3
13471,1917-11-20,0.7
13836,1918-11-20,-1.4
14201,1919-11-20,-8.2
14567,1920-11-20,2.9
14932,1921-11-20,-8.0
15297,1922-11-20,-2.9
15662,1923-11-20,4.9
16028,1924-11-20,-0.1
16393,1925-11-20,3.5
16758,1926-11-20,3.2
17123,1927-11-20,-4.5
17489,1928-11-20,3.9
17854,1929-11-20,2.5
18219,1930-11-20,-2.6
18584,1931-11-20,-1.3
18950,1932-11-20,-1.7
19315,1933-11-20,-1.4
19680,1934-11-20,2.2
20045,1935-11-20,-3.6
20411,1936-11-20,1.4
20776,1937-11-20,2.5
21141,1938-11-20,5.5
21506,1939-11-20,1.4
21872,1940-11-20,6.1
22237,1941-11-20,-4.5
22602,1942-11-20,3.6
22967,1943-11-20,1.6
23333,1944-11-20,-7.1
23698,1945-11-20,2.3
24063,1946-11-20,-7.1
24428,1947-11-20,-2.1
24794,1948-11-20,3.1
25159,1949-11-20,3.9
25524,1950-11-20,-0.1
25889,1951-11-20,2.0
26255,1952-11-20,0.4
26620,1953-11-20,3.8
26985,1954-11-20,-3.2
27350,1955-11-20,0.9
27716,1956-11-20,-1.6
28081,1957-11-20,2.4
28446,1958-11-20,3.2
28811,1959-11-20,-2.2
29177,1960-11-20,-4.2
29542,1961-11-20,0.4
29907,1962-11-20,2.8
30272,1963-11-20,7.7
30638,1964-11-20,1.3
31003,1965-11-20,-5.4
31368,1966-11-20,1.0
31733,1967-11-20,0.4
32099,1968-11-20,-1.5
32464,1969-11-20,3.2
32829,1970-11-20,2.4
33194,1971-11-20,-5.5
33560,1972-11-20,2.4
33925,1973-11-20,-1.5
34290,1974-11-20,5.2
34655,1975-11-20,0.6
35021,1976-11-20,1.4
35386,1977-11-20,0.6
35751,1978-11-20,9.0
36116,1979-11-20,5.8
36482,1980-11-20,-0.2
36847,1981-11-20,3.5
37212,1982-11-20,5.7
37577,1983-11-20,3.4
37943,1984-11-20,-3.8
38308,1985-11-20,-0.9
38673,1986-11-20,4.3
39038,1987-11-20,-3.3
39404,1988-11-20,-7.5
39769,1989-11-20,5.8
40134,1990-11-20,0.3
40499,1991-11-20,5.8
40865,1992-11-20,3.4
41230,1993-11-20,-11.7
41595,1994-11-20,-0.7
41960,1995-11-20,-4.3
42326,1996-11-20,9.9
42691,1997-11-20,-2.7
43056,1998-11-20,-9.2
43421,1999-11-20,-2.2
43787,2000-11-20,4.6
44152,2001-11-20,-3.3
44517,2002-11-20,3.1
44882,2003-11-20,1.6
45248,2004-11-20,-2.9
45613,2005-11-20,1.1
45978,2006-11-20,5.5
46343,2007-11-20,2.5
46709,2008-11-20,0.3
47074,2009-11-20,6.6
47439,2010-11-20,2.4
47804,2011-11-20,1.2
48170,2012-11-20,5.3
48535,2013-11-20,6.5
48900,2014-11-20,-4.1
49244,2015-11-20,
49610,2016-11-20,
49975,2017-11-20,2.1
