,DATE,TMAX
188,1881-07-08,13.5
553,1882-07-08,
918,1883-07-08,
1284,1884-07-08,17.3
1649,1885-07-08,24.0
2014,1886-07-08,21.1
2379,1887-07-08,17.6
2745,1888-07-08,20.3
3110,1889-07-08,26.0
3475,1890-07-08,20.4
3840,1891-07-08,16.6
4206,1892-07-08,18.0
4571,1893-07-08,16.8
4936,1894-07-08,20.1
5301,1895-07-08,22.4
5667,1896-07-08,20.9
6032,1897-07-08,18.8
6397,1898-07-08,20.8
6762,1899-07-08,19.5
7127,1900-07-08,29.0
7492,1901-07-08,19.5
7857,1902-07-08,15.5
8222,1903-07-08,21.1
8588,1904-07-08,19.1
8953,1905-07-08,18.0
9318,1906-07-08,23.0
9683,1907-07-08,24.8
10049,1908-07-08,15.5
10414,1909-07-08,27.5
10779,1910-07-08,24.5
11144,1911-07-08,21.1
11510,1912-07-08,16.6
11875,1913-07-08,21.4
12240,1914-07-08,31.5
12605,1915-07-08,23.6
12971,1916-07-08,26.0
13336,1917-07-08,14.2
13701,1918-07-08,21.6
14066,1919-07-08,25.4
14432,1920-07-08,23.4
14797,1921-07-08,19.9
15162,1922-07-08,24.0
15527,1923-07-08,20.5
15893,1924-07-08,17.1
16258,1925-07-08,29.4
16623,1926-07-08,15.7
16988,1927-07-08,27.7
17354,1928-07-08,14.6
17719,1929-07-08,19.8
18084,1930-07-08,24.7
18449,1931-07-08,29.9
18815,1932-07-08,26.7
19180,1933-07-08,27.4
19545,1934-07-08,20.7
19910,1935-07-08,15.0
20276,1936-07-08,22.2
20641,1937-07-08,20.7
21006,1938-07-08,20.2
21371,1939-07-08,25.6
21737,1940-07-08,26.6
22102,1941-07-08,25.3
22467,1942-07-08,24.9
22832,1943-07-08,20.0
23198,1944-07-08,23.7
23563,1945-07-08,27.5
23928,1946-07-08,21.9
24293,1947-07-08,19.2
24659,1948-07-08,20.6
25024,1949-07-08,21.4
25389,1950-07-08,17.2
25754,1951-07-08,17.7
26120,1952-07-08,20.8
26485,1953-07-08,18.6
26850,1954-07-08,20.6
27215,1955-07-08,24.7
27581,1956-07-08,19.4
27946,1957-07-08,18.2
28311,1958-07-08,17.9
28676,1959-07-08,23.1
29042,1960-07-08,20.9
29407,1961-07-08,18.8
29772,1962-07-08,21.4
30137,1963-07-08,19.7
30503,1964-07-08,18.0
30868,1965-07-08,18.2
31233,1966-07-08,23.5
31598,1967-07-08,20.7
31964,1968-07-08,19.6
32329,1969-07-08,29.6
32694,1970-07-08,19.3
33059,1971-07-08,20.4
33425,1972-07-08,33.6
33790,1973-07-08,21.8
34155,1974-07-08,23.1
34520,1975-07-08,20.0
34886,1976-07-08,15.4
35251,1977-07-08,21.9
35616,1978-07-08,21.4
35981,1979-07-08,19.3
36347,1980-07-08,20.8
36712,1981-07-08,21.1
37077,1982-07-08,25.4
37442,1983-07-08,20.6
37808,1984-07-08,21.5
38173,1985-07-08,19.3
38538,1986-07-08,22.1
38903,1987-07-08,22.1
39269,1988-07-08,15.7
39634,1989-07-08,27.1
39999,1990-07-08,24.5
40364,1991-07-08,25.0
40730,1992-07-08,15.7
41095,1993-07-08,15.3
41460,1994-07-08,23.3
41825,1995-07-08,24.1
42191,1996-07-08,22.6
42556,1997-07-08,26.0
42921,1998-07-08,22.7
43286,1999-07-08,22.6
43652,2000-07-08,21.4
44017,2001-07-08,26.6
44382,2002-07-08,23.5
44747,2003-07-08,19.4
45113,2004-07-08,20.7
45478,2005-07-08,23.0
45843,2006-07-08,32.9
46208,2007-07-08,22.8
46574,2008-07-08,17.6
46939,2009-07-08,19.9
47304,2010-07-08,32.0
47669,2011-07-08,29.4
48035,2012-07-08,29.3
48400,2013-07-08,24.6
48765,2014-07-08,
49109,2015-07-08,20.6
49475,2016-07-08,
49840,2017-07-08,17.6
50205,2018-07-08,
