,DATE,TMAX
60,1881-03-02,-0.1
425,1882-03-02,
790,1883-03-02,
1156,1884-03-02,-7.5
1521,1885-03-02,-1.0
1886,1886-03-02,-4.4
2251,1887-03-02,1.9
2617,1888-03-02,-2.8
2982,1889-03-02,-8.5
3347,1890-03-02,-5.5
3712,1891-03-02,3.5
4078,1892-03-02,-13.7
4443,1893-03-02,0.1
4808,1894-03-02,2.2
5173,1895-03-02,-7.1
5539,1896-03-02,-5.7
5904,1897-03-02,-5.6
6269,1898-03-02,-1.8
6634,1899-03-02,-9.0
6999,1900-03-02,-7.3
7364,1901-03-02,-7.8
7729,1902-03-02,1.6
8094,1903-03-02,
8460,1904-03-02,-3.5
8825,1905-03-02,0.2
9190,1906-03-02,0.5
9555,1907-03-02,-4.0
9921,1908-03-02,-1.6
10286,1909-03-02,-0.2
10651,1910-03-02,2.2
11016,1911-03-02,-0.8
11382,1912-03-02,1.9
11747,1913-03-02,-10.5
12112,1914-03-02,0.6
12477,1915-03-02,-2.9
12843,1916-03-02,-4.4
13208,1917-03-02,-12.0
13573,1918-03-02,-3.9
13938,1919-03-02,-4.7
14304,1920-03-02,3.7
14669,1921-03-02,2.9
15034,1922-03-02,0.5
15399,1923-03-02,-9.6
15765,1924-03-02,-5.2
16130,1925-03-02,-1.0
16495,1926-03-02,1.9
16860,1927-03-02,1.9
17226,1928-03-02,0.1
17591,1929-03-02,0.1
17956,1930-03-02,4.2
18321,1931-03-02,-8.4
18687,1932-03-02,-1.8
19052,1933-03-02,-3.6
19417,1934-03-02,-6.8
19782,1935-03-02,-4.4
20148,1936-03-02,3.3
20513,1937-03-02,-0.6
20878,1938-03-02,2.9
21243,1939-03-02,1.8
21609,1940-03-02,-8.2
21974,1941-03-02,1.3
22339,1942-03-02,-1.1
22704,1943-03-02,-0.2
23070,1944-03-02,1.4
23435,1945-03-02,1.6
23800,1946-03-02,-1.9
24165,1947-03-02,-8.1
24531,1948-03-02,2.5
24896,1949-03-02,-6.8
25261,1950-03-02,-2.3
25626,1951-03-02,-5.6
25992,1952-03-02,-3.8
26357,1953-03-02,3.1
26722,1954-03-02,2.0
27087,1955-03-02,-6.0
27453,1956-03-02,1.2
27818,1957-03-02,-6.5
28183,1958-03-02,-2.2
28548,1959-03-02,4.4
28914,1960-03-02,-12.7
29279,1961-03-02,1.5
29644,1962-03-02,-6.2
30009,1963-03-02,0.2
30375,1964-03-02,-1.3
30740,1965-03-02,-6.5
31105,1966-03-02,-0.3
31470,1967-03-02,2.8
31836,1968-03-02,0.5
32201,1969-03-02,-0.7
32566,1970-03-02,-1.3
32931,1971-03-02,-11.3
33297,1972-03-02,-1.8
33662,1973-03-02,-5.5
34027,1974-03-02,-1.6
34392,1975-03-02,-0.4
34758,1976-03-02,1.7
35123,1977-03-02,-2.1
35488,1978-03-02,2.5
35853,1979-03-02,1.5
36219,1980-03-02,-0.3
36584,1981-03-02,0.9
36949,1982-03-02,2.6
37314,1983-03-02,-5.4
37680,1984-03-02,2.1
38045,1985-03-02,-3.0
38410,1986-03-02,-2.7
38775,1987-03-02,-10.8
39141,1988-03-02,2.2
39506,1989-03-02,4.6
39871,1990-03-02,2.3
40236,1991-03-02,1.0
40602,1992-03-02,3.8
40967,1993-03-02,-3.8
41332,1994-03-02,-6.9
41697,1995-03-02,4.0
42063,1996-03-02,-1.6
42428,1997-03-02,5.4
42793,1998-03-02,0.4
43158,1999-03-02,-0.3
43524,2000-03-02,4.4
43889,2001-03-02,-3.1
44254,2002-03-02,-3.0
44619,2003-03-02,-4.5
44985,2004-03-02,0.3
45350,2005-03-02,-8.3
45715,2006-03-02,-6.1
46080,2007-03-02,3.4
46446,2008-03-02,0.6
46811,2009-03-02,-1.9
47176,2010-03-02,1.8
47541,2011-03-02,-2.6
47907,2012-03-02,2.3
48272,2013-03-02,-5.6
48637,2014-03-02,
49002,2015-03-02,3.6
49347,2016-03-02,
49712,2017-03-02,4.3
50077,2018-03-02,-4.5
50435,2019-03-02,
