,DATE,TMAX
248,1881-09-06,15.2
613,1882-09-06,
978,1883-09-06,20.4
1344,1884-09-06,19.1
1709,1885-09-06,12.3
2074,1886-09-06,16.0
2439,1887-09-06,19.4
2805,1888-09-06,18.3
3170,1889-09-06,16.0
3535,1890-09-06,18.7
3900,1891-09-06,13.9
4266,1892-09-06,16.0
4631,1893-09-06,12.2
4996,1894-09-06,13.8
5361,1895-09-06,17.4
5727,1896-09-06,13.3
6092,1897-09-06,16.8
6457,1898-09-06,14.7
6822,1899-09-06,12.5
7187,1900-09-06,12.2
7552,1901-09-06,12.6
7917,1902-09-06,15.8
8282,1903-09-06,18.7
8648,1904-09-06,16.3
9013,1905-09-06,14.5
9378,1906-09-06,13.5
9743,1907-09-06,24.7
10109,1908-09-06,11.6
10474,1909-09-06,19.1
10839,1910-09-06,19.8
11204,1911-09-06,13.4
11570,1912-09-06,15.4
11935,1913-09-06,17.1
12300,1914-09-06,13.7
12665,1915-09-06,16.1
13031,1916-09-06,12.5
13396,1917-09-06,13.2
13761,1918-09-06,13.4
14126,1919-09-06,20.5
14492,1920-09-06,19.4
14857,1921-09-06,11.7
15222,1922-09-06,18.2
15587,1923-09-06,11.3
15953,1924-09-06,20.4
16318,1925-09-06,14.3
16683,1926-09-06,16.3
17048,1927-09-06,14.8
17414,1928-09-06,17.5
17779,1929-09-06,16.0
18144,1930-09-06,9.9
18509,1931-09-06,20.0
18875,1932-09-06,17.2
19240,1933-09-06,12.1
19605,1934-09-06,24.9
19970,1935-09-06,14.2
20336,1936-09-06,18.4
20701,1937-09-06,16.7
21066,1938-09-06,22.9
21431,1939-09-06,15.8
21797,1940-09-06,17.3
22162,1941-09-06,11.2
22527,1942-09-06,22.6
22892,1943-09-06,16.4
23258,1944-09-06,20.1
23623,1945-09-06,14.3
23988,1946-09-06,19.7
24353,1947-09-06,17.8
24719,1948-09-06,18.0
25084,1949-09-06,19.4
25449,1950-09-06,14.3
25814,1951-09-06,20.8
26180,1952-09-06,16.9
26545,1953-09-06,11.1
26910,1954-09-06,18.6
27275,1955-09-06,18.9
27641,1956-09-06,12.9
28006,1957-09-06,17.3
28371,1958-09-06,17.0
28736,1959-09-06,15.2
29102,1960-09-06,17.3
29467,1961-09-06,12.6
29832,1962-09-06,18.0
30197,1963-09-06,21.9
30563,1964-09-06,21.2
30928,1965-09-06,18.1
31293,1966-09-06,19.4
31658,1967-09-06,27.5
32024,1968-09-06,26.9
32389,1969-09-06,14.3
32754,1970-09-06,16.1
33119,1971-09-06,14.5
33485,1972-09-06,15.5
33850,1973-09-06,14.7
34215,1974-09-06,22.3
34580,1975-09-06,19.3
34946,1976-09-06,14.3
35311,1977-09-06,18.3
35676,1978-09-06,14.6
36041,1979-09-06,15.4
36407,1980-09-06,17.5
36772,1981-09-06,15.9
37137,1982-09-06,13.6
37502,1983-09-06,20.0
37868,1984-09-06,13.8
38233,1985-09-06,15.3
38598,1986-09-06,14.4
38963,1987-09-06,16.4
39329,1988-09-06,18.2
39694,1989-09-06,17.0
40059,1990-09-06,14.8
40424,1991-09-06,13.3
40790,1992-09-06,22.8
41155,1993-09-06,14.8
41520,1994-09-06,18.1
41885,1995-09-06,21.2
42251,1996-09-06,14.2
42616,1997-09-06,21.1
42981,1998-09-06,17.9
43346,1999-09-06,23.2
43712,2000-09-06,12.5
44077,2001-09-06,18.3
44442,2002-09-06,24.9
44807,2003-09-06,18.1
45173,2004-09-06,17.9
45538,2005-09-06,17.9
45903,2006-09-06,16.7
46268,2007-09-06,17.1
46634,2008-09-06,17.6
46999,2009-09-06,17.2
47364,2010-09-06,16.5
47729,2011-09-06,21.2
48095,2012-09-06,15.7
48460,2013-09-06,17.8
48825,2014-09-06,
49169,2015-09-06,
49535,2016-09-06,17.6
49900,2017-09-06,13.8
50265,2018-09-06,25.9
