,DATE,TMAX
297,1881-10-25,1.8
662,1882-10-25,
1027,1883-10-25,3.5
1393,1884-10-25,8.7
1758,1885-10-25,1.1
2123,1886-10-25,2.6
2488,1887-10-25,3.6
2854,1888-10-25,6.6
3219,1889-10-25,-2.0
3584,1890-10-25,7.5
3949,1891-10-25,9.5
4315,1892-10-25,2.6
4680,1893-10-25,4.2
5045,1894-10-25,2.3
5410,1895-10-25,9.3
5776,1896-10-25,5.9
6141,1897-10-25,8.5
6506,1898-10-25,5.7
6871,1899-10-25,5.6
7236,1900-10-25,4.6
7601,1901-10-25,9.7
7966,1902-10-25,6.3
8331,1903-10-25,
8697,1904-10-25,3.8
9062,1905-10-25,5.6
9427,1906-10-25,5.0
9792,1907-10-25,11.0
10158,1908-10-25,7.6
10523,1909-10-25,10.5
10888,1910-10-25,2.5
11253,1911-10-25,0.9
11619,1912-10-25,-5.5
11984,1913-10-25,1.0
12349,1914-10-25,3.7
12714,1915-10-25,0.8
13080,1916-10-25,3.1
13445,1917-10-25,7.7
13810,1918-10-25,6.7
14175,1919-10-25,6.4
14541,1920-10-25,1.1
14906,1921-10-25,1.0
15271,1922-10-25,-0.1
15636,1923-10-25,12.4
16002,1924-10-25,8.4
16367,1925-10-25,4.7
16732,1926-10-25,-0.6
17097,1927-10-25,-0.7
17463,1928-10-25,7.3
17828,1929-10-25,9.1
18193,1930-10-25,9.9
18558,1931-10-25,1.4
18924,1932-10-25,7.4
19289,1933-10-25,1.3
19654,1934-10-25,9.6
20019,1935-10-25,3.7
20385,1936-10-25,5.2
20750,1937-10-25,10.9
21115,1938-10-25,0.5
21480,1939-10-25,2.6
21846,1940-10-25,3.4
22211,1941-10-25,2.0
22576,1942-10-25,9.7
22941,1943-10-25,10.2
23307,1944-10-25,3.0
23672,1945-10-25,6.4
24037,1946-10-25,2.4
24402,1947-10-25,1.9
24768,1948-10-25,4.5
25133,1949-10-25,9.6
25498,1950-10-25,3.0
25863,1951-10-25,8.1
26229,1952-10-25,1.7
26594,1953-10-25,6.3
26959,1954-10-25,14.1
27324,1955-10-25,7.6
27690,1956-10-25,10.9
28055,1957-10-25,7.3
28420,1958-10-25,5.6
28785,1959-10-25,-3.4
29151,1960-10-25,-0.9
29516,1961-10-25,7.8
29881,1962-10-25,8.1
30246,1963-10-25,9.4
30612,1964-10-25,11.6
30977,1965-10-25,7.6
31342,1966-10-25,7.5
31707,1967-10-25,7.4
32073,1968-10-25,-2.2
32438,1969-10-25,5.1
32803,1970-10-25,2.5
33168,1971-10-25,2.5
33534,1972-10-25,4.4
33899,1973-10-25,2.9
34264,1974-10-25,6.8
34629,1975-10-25,7.6
34995,1976-10-25,2.5
35360,1977-10-25,9.7
35725,1978-10-25,7.9
36090,1979-10-25,5.4
36456,1980-10-25,6.8
36821,1981-10-25,6.8
37186,1982-10-25,9.6
37551,1983-10-25,6.1
37917,1984-10-25,5.6
38282,1985-10-25,8.4
38647,1986-10-25,8.1
39012,1987-10-25,3.4
39378,1988-10-25,0.6
39743,1989-10-25,10.1
40108,1990-10-25,6.2
40473,1991-10-25,3.0
40839,1992-10-25,-1.8
41204,1993-10-25,3.1
41569,1994-10-25,6.9
41934,1995-10-25,9.9
42300,1996-10-25,5.8
42665,1997-10-25,-0.9
43030,1998-10-25,12.6
43395,1999-10-25,3.6
43761,2000-10-25,11.2
44126,2001-10-25,5.6
44491,2002-10-25,4.5
44856,2003-10-25,-0.9
45222,2004-10-25,10.4
45587,2005-10-25,3.7
45952,2006-10-25,15.6
46317,2007-10-25,6.6
46683,2008-10-25,8.5
47048,2009-10-25,4.1
47413,2010-10-25,8.2
47778,2011-10-25,8.7
48144,2012-10-25,6.1
48509,2013-10-25,11.8
48874,2014-10-25,
49218,2015-10-25,
49584,2016-10-25,2.6
49949,2017-10-25,
50313,2018-10-25,6.0
