,DATE,TMAX
0,1881-01-01,1.0
365,1882-01-01,
730,1883-01-01,
1095,1884-01-01,2.1
1461,1885-01-01,-8.3
1826,1886-01-01,-1.0
2191,1887-01-01,-5.6
2556,1888-01-01,-9.2
2922,1889-01-01,-16.6
3287,1890-01-01,-4.0
3652,1891-01-01,1.7
4017,1892-01-01,-12.5
4383,1893-01-01,-18.8
4748,1894-01-01,-4.1
5113,1895-01-01,1.8
5478,1896-01-01,-3.2
5844,1897-01-01,1.7
6209,1898-01-01,-2.1
6574,1899-01-01,0.3
6939,1900-01-01,2.4
7304,1901-01-01,-14.6
7669,1902-01-01,-4.7
8034,1903-01-01,
8399,1904-01-01,-1.1
8765,1905-01-01,-16.1
9130,1906-01-01,-7.2
9495,1907-01-01,
9860,1908-01-01,-17.2
10226,1909-01-01,-6.5
10591,1910-01-01,-7.0
10956,1911-01-01,-0.4
11321,1912-01-01,2.0
11687,1913-01-01,3.4
12052,1914-01-01,-3.5
12417,1915-01-01,0.9
12782,1916-01-01,-2.8
13148,1917-01-01,-14.7
13513,1918-01-01,-1.4
13878,1919-01-01,-4.1
14243,1920-01-01,-4.6
14609,1921-01-01,-5.7
14974,1922-01-01,-6.4
15339,1923-01-01,3.8
15704,1924-01-01,-7.6
16070,1925-01-01,-0.4
16435,1926-01-01,-1.7
16800,1927-01-01,-14.6
17165,1928-01-01,-5.1
17531,1929-01-01,-9.6
17896,1930-01-01,2.1
18261,1931-01-01,-8.8
18626,1932-01-01,-13.6
18992,1933-01-01,1.4
19357,1934-01-01,-6.6
19722,1935-01-01,-2.1
20087,1936-01-01,1.8
20453,1937-01-01,4.0
20818,1938-01-01,-7.8
21183,1939-01-01,-5.7
21548,1940-01-01,-9.7
21914,1941-01-01,-19.0
22279,1942-01-01,-15.6
22644,1943-01-01,-2.9
23009,1944-01-01,-2.4
23375,1945-01-01,-4.9
23740,1946-01-01,-3.5
24105,1947-01-01,-6.5
24470,1948-01-01,-8.9
24836,1949-01-01,1.2
25201,1950-01-01,-13.2
25566,1951-01-01,-10.7
25931,1952-01-01,2.5
26297,1953-01-01,-5.4
26662,1954-01-01,-3.9
27027,1955-01-01,-5.4
27392,1956-01-01,-2.1
27758,1957-01-01,-9.2
28123,1958-01-01,-1.4
28488,1959-01-01,-2.4
28853,1960-01-01,-4.8
29219,1961-01-01,1.1
29584,1962-01-01,2.3
29949,1963-01-01,-7.3
30314,1964-01-01,3.1
30680,1965-01-01,-0.9
31045,1966-01-01,-16.3
31410,1967-01-01,1.2
31775,1968-01-01,-6.8
32141,1969-01-01,-6.5
32506,1970-01-01,-4.3
32871,1971-01-01,-3.0
33236,1972-01-01,0.3
33602,1973-01-01,4.0
33967,1974-01-01,1.4
34332,1975-01-01,-2.1
34697,1976-01-01,2.5
35063,1977-01-01,-4.6
35428,1978-01-01,-7.2
35793,1979-01-01,-20.3
36158,1980-01-01,-3.0
36524,1981-01-01,2.3
36889,1982-01-01,-1.8
37254,1983-01-01,-3.5
37619,1984-01-01,3.0
37985,1985-01-01,-3.9
38350,1986-01-01,-4.0
38715,1987-01-01,-13.4
39080,1988-01-01,-7.6
39446,1989-01-01,-8.9
39811,1990-01-01,-0.9
40176,1991-01-01,0.1
40541,1992-01-01,-2.0
40907,1993-01-01,-4.9
41272,1994-01-01,2.5
41637,1995-01-01,3.6
42002,1996-01-01,-5.0
42368,1997-01-01,-4.7
42733,1998-01-01,-5.0
43098,1999-01-01,-2.6
43463,2000-01-01,-6.3
43829,2001-01-01,-0.5
44194,2002-01-01,-10.4
44559,2003-01-01,-21.3
44924,2004-01-01,-2.1
45290,2005-01-01,0.3
45655,2006-01-01,2.4
46020,2007-01-01,2.6
46385,2008-01-01,0.4
46751,2009-01-01,2.1
47116,2010-01-01,-9.0
47481,2011-01-01,-7.8
47846,2012-01-01,-1.4
48212,2013-01-01,3.4
48577,2014-01-01,
48942,2015-01-01,3.0
49286,2016-01-01,
49652,2017-01-01,
50017,2018-01-01,
50375,2019-01-01,
